TWEET,HASHTAG,position_in_tweet,is_promoted
T0001135,H00474,2,True
T0001135,H00194,3,True
T0001136,H00088,1,False
T0001136,H00109,2,False
T0001136,H00011,3,False
T0001136,H00347,4,False
T0001137,H00384,1,False
T0001137,H00032,2,False
T0001137,H00239,3,False
T0001138,H00351,1,False
T0001138,H00269,2,False
T0001138,H00059,3,False
T0001138,H00442,4,False
T0001139,H00308,1,False
T0001139,H00298,2,False
T0001139,H00442,3,False
T0001140,H00171,1,False
T0001141,H00198,1,False
T0001141,H00169,2,False
T0001141,H00344,3,False
T0001142,H00310,1,False
T0001142,H00278,2,False
T0001142,H00280,3,False
T0001143,H00323,1,False
T0001143,H00064,2,False
T0001143,H00225,3,False
T0001144,H00198,1,False
T0001144,H00225,2,False
T0001144,H00024,3,False
T0001144,H00028,4,False
T0001144,H00049,5,False
T0001145,H00042,1,False
T0001145,H00166,2,False
T0001146,H00169,1,False
T0001146,H00119,2,False
T0001146,H00463,3,False
T0001147,H00446,1,False
T0001147,H00322,2,True
T0001147,H00152,3,False
T0001147,H00020,4,True
T0001148,H00088,1,False
T0001148,H00006,2,False
T0001148,H00306,3,False
T0001148,H00348,4,False
T0001148,H00288,5,True
T0001149,H00322,1,False
T0001149,H00381,2,False
T0001149,H00269,3,False
T0001150,H00221,1,False
T0001150,H00103,2,False
T0001151,H00194,1,False
T0001151,H00217,2,False
T0001151,H00418,3,False
T0001151,H00446,4,False
T0001152,H00173,1,False
T0001152,H00218,2,False
T0001152,H00478,3,False
T0001152,H00278,4,False
T0001152,H00494,5,False
T0001153,H00487,1,False
T0001154,H00451,1,False
T0001154,H00331,2,False
T0001155,H00043,1,True
T0001155,H00095,2,False
T0001155,H00337,3,False
T0001155,H00423,4,False
T0001155,H00332,5,False
T0001156,H00463,1,False
T0001156,H00478,2,False
T0001156,H00095,3,False
T0001157,H00166,1,False
T0001157,H00178,2,False
T0001158,H00473,1,False
T0001158,H00487,2,False
T0001158,H00471,3,False
T0001159,H00158,1,False
T0001159,H00469,2,False
T0001159,H00121,3,False
T0001160,H00091,1,False
T0001160,H00494,2,False
T0001160,H00484,3,False
T0001160,H00253,4,False
T0001160,H00473,5,False
T0001161,H00466,1,False
T0001161,H00225,2,False
T0001162,H00173,1,False
T0001162,H00314,2,False
T0001163,H00462,1,False
T0001163,H00028,2,False
T0001164,H00485,1,False
T0001165,H00044,1,False
T0001165,H00088,2,False
T0001166,H00305,1,False
T0001166,H00169,2,False
T0001166,H00463,3,False
T0001166,H00188,4,False
T0001167,H00225,1,False
T0001167,H00232,2,False
T0001168,H00208,1,False
T0001168,H00421,2,False
T0001168,H00348,3,False
T0001168,H00111,4,False
T0001169,H00212,1,False
T0001169,H00215,2,False
T0001169,H00073,3,False
T0001170,H00164,1,False
T0001170,H00205,2,False
T0001170,H00430,3,False
T0001171,H00321,1,False
T0001171,H00473,2,False
T0001171,H00472,3,False
T0001171,H00332,4,False
T0001172,H00042,1,False
T0001172,H00497,2,False
T0001172,H00253,3,False
T0001173,H00256,1,False
T0001173,H00181,2,False
T0001174,H00473,1,False
T0001174,H00010,2,False
T0001175,H00045,1,False
T0001175,H00269,2,False
T0001175,H00371,3,False
T0001176,H00190,1,True
T0001176,H00177,2,False
T0001176,H00165,3,False
T0001176,H00421,4,False
T0001177,H00332,1,False
T0001177,H00402,2,False
T0001178,H00232,1,False
T0001179,H00471,1,False
T0001179,H00119,2,False
T0001179,H00075,3,False
T0001180,H00374,1,True
T0001180,H00158,2,False
T0001181,H00088,1,False
T0001181,H00252,2,False
T0001181,H00109,3,False
T0001181,H00347,4,False
T0001181,H00049,5,False
T0001183,H00006,1,False
T0001183,H00220,2,False
T0001183,H00253,3,False
T0001184,H00351,1,False
T0001184,H00166,2,False
T0001185,H00143,1,False
T0001185,H00058,2,True
T0001185,H00347,3,False
T0001185,H00179,4,False
T0001186,H00471,1,False
T0001186,H00051,2,False
T0001186,H00347,3,False
T0001187,H00121,1,True
T0001187,H00444,2,False
T0001187,H00380,3,False
T0001187,H00268,4,False
T0001188,H00306,1,False
T0001188,H00028,2,False
T0001188,H00497,3,False
T0001189,H00278,1,False
T0001189,H00358,2,False
T0001190,H00166,1,False
T0001191,H00247,1,False
T0001191,H00032,2,False
T0001191,H00305,3,False
T0001191,H00009,4,False
T0001192,H00478,1,False
T0001192,H00421,2,False
T0001192,H00119,3,False
T0001193,H00446,1,False
T0001193,H00091,2,False
T0001194,H00471,1,False
T0001194,H00042,2,False
T0001195,H00413,1,False
T0001196,H00218,1,False
T0001196,H00210,2,False
T0001197,H00190,1,False
T0001197,H00314,2,False
T0001197,H00054,3,False
T0001197,H00176,4,False
T0001198,H00010,1,False
T0001198,H00344,2,True
T0001198,H00070,3,False
T0001199,H00330,1,False
T0001199,H00446,2,False
T0001199,H00386,3,False
T0001199,H00225,4,False
T0001199,H00279,5,False
T0001200,H00374,1,False
T0001200,H00245,2,False
T0001200,H00223,3,False
T0001201,H00179,1,False
T0001201,H00433,2,False
T0001201,H00143,3,False
T0001202,H00310,1,False
T0001202,H00009,2,False
T0001203,H00497,1,False
T0001203,H00245,2,False
T0001203,H00487,3,False
T0001204,H00003,1,False
T0001204,H00358,2,False
T0001204,H00310,3,False
T0001205,H00041,1,False
T0001205,H00471,2,False
T0001206,H00121,1,False
T0001207,H00417,1,False
T0001207,H00045,2,False
T0001208,H00224,1,False
T0001208,H00231,2,False
T0001209,H00380,1,True
T0001209,H00221,2,False
T0001209,H00225,3,True
T0001210,H00279,1,False
T0001210,H00005,2,False
T0001210,H00231,3,False
T0001211,H00192,1,False
T0001211,H00381,2,False
T0001211,H00267,3,False
T0001212,H00497,1,False
T0001212,H00374,2,False
T0001212,H00159,3,False
T0001213,H00205,1,False
T0001213,H00140,2,False
T0001213,H00485,3,False
T0001213,H00215,4,False
T0001214,H00358,1,False
T0001214,H00433,2,True
T0001215,H00003,1,False
T0001215,H00091,2,False
T0001215,H00070,3,False
T0001215,H00138,4,False
T0001216,H00233,1,False
T0001216,H00414,2,False
T0001216,H00247,3,False
T0001217,H00162,1,False
T0001217,H00463,2,False
T0001217,H00334,3,False
T0001218,H00256,1,False
T0001218,H00192,2,False
T0001218,H00178,3,True
T0001219,H00417,1,False
T0001219,H00041,2,False
T0001219,H00003,3,False
T0001220,H00058,1,False
T0001220,H00037,2,False
T0001220,H00258,3,True
T0001222,H00279,1,False
T0001222,H00417,2,False
T0001222,H00070,3,False
T0001222,H00075,4,False
T0001223,H00190,1,False
T0001223,H00011,2,False
T0001223,H00154,3,False
T0001224,H00111,1,False
T0001224,H00018,2,False
T0001224,H00373,3,False
T0001225,H00224,1,False
T0001225,H00162,2,False
T0001225,H00466,3,False
T0001226,H00037,1,False
T0001226,H00473,2,False
T0001226,H00239,3,False
T0001227,H00220,1,False
T0001228,H00374,1,False
T0001228,H00473,2,False
T0001228,H00192,3,False
T0001229,H00281,1,False
T0001229,H00484,2,False
T0001229,H00208,3,False
T0001229,H00051,4,False
T0001230,H00253,1,False
T0001230,H00310,2,False
T0001230,H00347,3,True
T0001230,H00121,4,False
T0001230,H00003,5,False
T0001231,H00252,1,False
T0001231,H00018,2,False
T0001231,H00269,3,False
T0001231,H00451,4,False
T0001232,H00073,1,True
T0001232,H00256,2,False
T0001232,H00223,3,False
T0001232,H00140,4,False
T0001232,H00471,5,False
T0001233,H00233,1,False
T0001233,H00381,2,False
T0001233,H00011,3,False
T0001233,H00158,4,False
T0001234,H00462,1,False
T0001234,H00030,2,False
T0001234,H00308,3,False
T0001235,H00177,1,False
T0001235,H00381,2,False
T0001235,H00463,3,False
T0001236,H00484,1,True
T0001237,H00181,1,False
T0001237,H00143,2,False
T0001238,H00039,1,False
T0001238,H00210,2,False
T0001239,H00232,1,False
T0001239,H00162,2,False
T0001239,H00334,3,False
T0001240,H00280,1,False
T0001240,H00024,2,False
T0001240,H00121,3,False
T0001241,H00322,1,False
T0001241,H00337,2,False
T0001241,H00111,3,False
T0001242,H00444,1,False
T0001242,H00143,2,False
T0001242,H00044,3,False
T0001243,H00158,1,False
T0001243,H00165,2,False
T0001244,H00351,1,False
T0001245,H00278,1,False
T0001245,H00456,2,False
T0001245,H00269,3,False
T0001245,H00018,4,False
T0001245,H00433,5,False
T0001246,H00388,1,False
T0001246,H00308,2,False
T0001246,H00084,3,False
T0001246,H00042,4,False
T0001246,H00118,5,False
T0001247,H00009,1,False
T0001247,H00462,2,False
T0001248,H00064,1,False
T0001248,H00091,2,False
T0001248,H00326,3,False
T0001249,H00024,1,False
T0001249,H00497,2,False
T0001250,H00165,1,False
T0001250,H00484,2,False
T0001251,H00331,1,True
T0001251,H00409,2,False
T0001251,H00159,3,False
T0001251,H00314,4,False
T0001252,H00308,1,False
T0001252,H00075,2,True
T0001252,H00343,3,False
T0001252,H00444,4,False
T0001253,H00256,1,False
T0001253,H00469,2,False
T0001253,H00497,3,False
T0001254,H00084,1,False
T0001255,H00494,1,True
T0001255,H00418,2,False
T0001255,H00103,3,False
T0001256,H00418,1,False
T0001256,H00030,2,False
T0001256,H00140,3,False
T0001257,H00091,1,False
T0001257,H00344,2,False
T0001257,H00335,3,False
T0001257,H00428,4,False
T0001257,H00462,5,False
T0001258,H00044,1,False
T0001258,H00073,2,False
T0001258,H00039,3,False
T0001258,H00258,4,False
T0001259,H00058,1,False
T0001259,H00326,2,False
T0001259,H00430,3,False
T0001259,H00308,4,False
T0001260,H00418,1,False
T0001260,H00421,2,False
T0001261,H00418,1,False
T0001261,H00220,2,False
T0001261,H00122,3,False
T0001261,H00075,4,False
T0001262,H00143,1,False
T0001262,H00256,2,False
T0001262,H00337,3,False
T0001263,H00231,1,False
T0001263,H00075,2,False
T0001263,H00334,3,False
T0001263,H00042,4,False
T0001264,H00279,1,False
T0001264,H00337,2,False
T0001265,H00326,1,False
T0001265,H00173,2,False
T0001265,H00221,3,False
T0001266,H00018,1,False
T0001266,H00310,2,False
T0001267,H00384,1,False
T0001267,H00268,2,False
T0001268,H00463,1,False
T0001268,H00253,2,False
T0001268,H00335,3,False
T0001268,H00178,4,False
T0001269,H00166,1,True
T0001269,H00381,2,False
T0001269,H00256,3,False
T0001269,H00164,4,False
T0001270,H00192,1,False
T0001270,H00041,2,False
T0001270,H00020,3,True
T0001270,H00351,4,False
T0001271,H00088,1,True
T0001272,H00190,1,False
T0001272,H00183,2,False
T0001272,H00018,3,False
T0001272,H00075,4,False
T0001273,H00470,1,False
T0001273,H00446,2,False
T0001273,H00399,3,False
T0001274,H00042,1,False
T0001274,H00496,2,False
T0001274,H00049,3,True
T0001275,H00003,1,False
T0001275,H00323,2,False
T0001275,H00444,3,False
T0001276,H00310,1,False
T0001276,H00232,2,False
T0001276,H00032,3,False
T0001276,H00474,4,False
T0001276,H00121,5,False
T0001277,H00118,1,False
T0001277,H00462,2,False
T0001278,H00220,1,False
T0001278,H00416,2,False
T0001278,H00059,3,False
T0001278,H00111,4,False
T0001279,H00326,1,False
T0001279,H00223,2,True
T0001279,H00059,3,False
T0001279,H00321,4,False
T0001279,H00119,5,False
T0001280,H00091,1,False
T0001280,H00409,2,False
T0001281,H00011,1,False
T0001281,H00064,2,False
T0001281,H00322,3,False
T0001281,H00194,4,False
T0001281,H00159,5,False
T0001282,H00042,1,False
T0001282,H00212,2,False
T0001282,H00210,3,False
T0001282,H00494,4,False
T0001282,H00164,5,False
T0001283,H00470,1,False
T0001283,H00042,2,False
T0001283,H00334,3,False
T0001284,H00267,1,False
T0001284,H00154,2,False
T0001285,H00109,1,False
T0001285,H00314,2,False
T0001285,H00196,3,False
T0001286,H00190,1,False
T0001286,H00028,2,False
T0001287,H00331,1,False
T0001288,H00444,1,False
T0001288,H00374,2,False
T0001288,H00451,3,False
T0001288,H00334,4,False
T0001289,H00463,1,False
T0001289,H00487,2,False
T0001289,H00095,3,False
T0001290,H00217,1,False
T0001290,H00335,2,False
T0001290,H00005,3,False
T0001291,H00462,1,False
T0001291,H00118,2,False
T0001292,H00039,1,False
T0001292,H00232,2,False
T0001293,H00442,1,False
T0001293,H00147,2,False
T0001293,H00253,3,False
T0001293,H00322,4,False
T0001293,H00418,5,False
T0001294,H00487,1,False
T0001294,H00179,2,False
T0001294,H00165,3,False
T0001295,H00010,1,False
T0001295,H00032,2,False
T0001295,H00308,3,False
T0001295,H00252,4,False
T0001296,H00054,1,False
T0001296,H00306,2,False
T0001297,H00042,1,False
T0001297,H00497,2,False
T0001297,H00024,3,False
T0001297,H00194,4,False
T0001298,H00188,1,False
T0001298,H00497,2,False
T0001298,H00054,3,True
T0001298,H00351,4,False
T0001299,H00011,1,False
T0001299,H00247,2,False
T0001300,H00037,1,False
T0001300,H00395,2,False
T0001300,H00103,3,False
T0001300,H00331,4,False
T0001301,H00284,1,False
T0001301,H00225,2,False
T0001301,H00073,3,False
T0001301,H00326,4,False
T0001301,H00462,5,False
T0001302,H00103,1,False
T0001302,H00288,2,False
T0001303,H00239,1,False
T0001303,H00331,2,False
T0001303,H00188,3,False
T0001304,H00471,1,False
T0001304,H00064,2,False
T0001304,H00183,3,False
T0001304,H00051,4,False
T0001304,H00003,5,False
T0001305,H00003,1,False
T0001305,H00205,2,False
T0001305,H00268,3,False
T0001305,H00166,4,False
T0001306,H00281,1,False
T0001306,H00045,2,False
T0001306,H00192,3,False
T0001307,H00371,1,False
T0001308,H00111,1,False
T0001308,H00212,2,False
T0001308,H00166,3,False
T0001309,H00091,1,False
T0001309,H00121,2,False
T0001309,H00267,3,False
T0001309,H00173,4,False
T0001310,H00347,1,False
T0001310,H00348,2,False
T0001310,H00183,3,False
T0001311,H00196,1,False
T0001311,H00011,2,False
T0001311,H00226,3,False
T0001311,H00306,4,True
T0001311,H00164,5,False
T0001312,H00351,1,True
T0001312,H00095,2,False
T0001312,H00121,3,False
T0001312,H00154,4,False
T0001313,H00005,1,False
T0001313,H00373,2,True
T0001314,H00162,1,False
T0001314,H00054,2,False
T0001314,H00373,3,False
T0001315,H00322,1,False
T0001315,H00045,2,False
T0001315,H00190,3,True
T0001316,H00414,1,False
T0001316,H00049,2,False
T0001316,H00369,3,False
T0001317,H00288,1,False
T0001317,H00018,2,False
T0001317,H00423,3,True
T0001318,H00332,1,False
T0001318,H00386,2,False
T0001319,H00198,1,False
T0001319,H00010,2,False
T0001319,H00402,3,False
T0001319,H00018,4,True
T0001320,H00470,1,False
T0001321,H00409,1,False
T0001321,H00070,2,False
T0001321,H00028,3,False
T0001322,H00103,1,False
T0001322,H00041,2,False
T0001323,H00089,1,False
T0001323,H00059,2,False
T0001323,H00042,3,False
T0001323,H00497,4,False
T0001323,H00225,5,False
T0001324,H00478,1,False
T0001324,H00215,2,False
T0001325,H00179,1,False
T0001325,H00402,2,False
T0001326,H00177,1,False
T0001326,H00417,2,False
T0001326,H00267,3,False
T0001326,H00162,4,False
T0001327,H00103,1,False
T0001328,H00194,1,False
T0001328,H00399,2,False
T0001329,H00267,1,False
T0001329,H00343,2,False
T0001329,H00103,3,False
T0001329,H00018,4,False
T0001330,H00045,1,False
T0001331,H00203,1,False
T0001331,H00183,2,False
T0001333,H00388,1,False
T0001333,H00091,2,False
T0001334,H00162,1,False
T0001334,H00140,2,False
T0001334,H00334,3,False
T0001335,H00226,1,False
T0001335,H00347,2,False
T0001335,H00103,3,False
T0001336,H00433,1,False
T0001336,H00456,2,False
T0001337,H00169,1,False
T0001338,H00154,1,False
T0001339,H00330,1,False
T0001340,H00430,1,False
T0001341,H00210,1,False
T0001342,H00044,1,False
T0001343,H00054,1,False
T0001343,H00484,2,False
T0001343,H00314,3,False
T0001343,H00152,4,True
T0001344,H00111,1,False
T0001344,H00463,2,False
T0001344,H00177,3,False
T0001344,H00173,4,False
T0001344,H00212,5,False
T0001345,H00310,1,False
T0001345,H00221,2,False
T0001345,H00281,3,True
T0001345,H00041,4,False
T0001345,H00118,5,False
T0001346,H00373,1,False
T0001346,H00469,2,False
T0001347,H00095,1,False
T0001347,H00344,2,False
T0001348,H00188,1,False
T0001349,H00188,1,False
T0001349,H00323,2,False
T0001350,H00373,1,False
T0001350,H00268,2,False
T0001350,H00103,3,False
T0001351,H00158,1,False
T0001351,H00323,2,False
T0001351,H00232,3,False
T0001351,H00049,4,False
T0001351,H00374,5,False
T0001352,H00413,1,False
T0001352,H00497,2,False
T0001352,H00330,3,False
T0001352,H00381,4,False
T0001352,H00414,5,False
T0001353,H00162,1,False
T0001353,H00478,2,False
T0001353,H00173,3,False
T0001354,H00158,1,True
T0001354,H00310,2,False
T0001354,H00225,3,False
T0001355,H00212,1,False
T0001356,H00470,1,False
T0001356,H00386,2,False
T0001356,H00024,3,False
T0001357,H00395,1,False
T0001357,H00203,2,False
T0001357,H00470,3,False
T0001358,H00224,1,False
T0001358,H00220,2,False
T0001358,H00332,3,False
T0001359,H00043,1,False
T0001359,H00183,2,False
T0001359,H00256,3,False
T0001360,H00119,1,False
T0001360,H00278,2,False
T0001360,H00111,3,True
T0001360,H00011,4,False
T0001361,H00463,1,False
T0001361,H00386,2,False
T0001361,H00347,3,False
T0001362,H00473,1,True
T0001362,H00421,2,False
T0001362,H00484,3,False
T0001363,H00466,1,False
T0001363,H00009,2,False
T0001364,H00347,1,False
T0001364,H00190,2,True
T0001366,H00337,1,False
T0001366,H00428,2,False
T0001367,H00428,1,False
T0001367,H00196,2,False
T0001367,H00190,3,False
T0001368,H00173,1,False
T0001368,H00369,2,False
T0001368,H00073,3,False
T0001369,H00348,1,False
T0001369,H00164,2,False
T0001369,H00028,3,False
T0001370,H00310,1,False
T0001370,H00075,2,False
T0001370,H00158,3,False
T0001370,H00058,4,False
T0001371,H00463,1,False
T0001371,H00335,2,True
T0001372,H00267,1,False
T0001372,H00252,2,True
T0001372,H00173,3,False
T0001372,H00239,4,False
T0001373,H00198,1,False
T0001373,H00497,2,True
T0001373,H00005,3,False
T0001374,H00212,1,False
T0001374,H00478,2,False
T0001375,H00381,1,False
T0001375,H00384,2,False
T0001376,H00089,1,False
T0001376,H00088,2,False
T0001376,H00030,3,False
T0001377,H00381,1,False
T0001377,H00308,2,False
T0001377,H00030,3,False
T0001377,H00409,4,False
T0001377,H00343,5,False
T0001378,H00221,1,False
T0001379,H00225,1,False
T0001379,H00395,2,False
T0001379,H00173,3,False
T0001379,H00073,4,False
T0001379,H00423,5,False
T0001380,H00143,1,False
T0001380,H00220,2,False
T0001380,H00224,3,False
T0001381,H00373,1,False
T0001381,H00267,2,False
T0001381,H00484,3,False
T0001381,H00194,4,False
T0001382,H00217,1,False
T0001382,H00239,2,False
T0001382,H00030,3,False
T0001382,H00111,4,False
T0001383,H00471,1,False
T0001383,H00051,2,False
T0001384,H00413,1,False
T0001385,H00009,1,False
T0001386,H00484,1,False
T0001386,H00344,2,False
T0001387,H00049,1,False
T0001387,H00358,2,False
T0001387,H00463,3,False
T0001387,H00162,4,False
T0001387,H00388,5,False
T0001388,H00430,1,False
T0001389,H00347,1,True
T0001389,H00463,2,False
T0001389,H00288,3,False
T0001389,H00471,4,False
T0001389,H00037,5,False
T0001390,H00221,1,False
T0001390,H00203,2,False
T0001390,H00119,3,False
T0001391,H00183,1,False
T0001392,H00456,1,False
T0001392,H00473,2,False
T0001393,H00119,1,False
T0001393,H00152,2,False
T0001393,H00188,3,False
T0001393,H00332,4,False
T0001394,H00433,1,False
T0001394,H00158,2,False
T0001394,H00485,3,True
T0001395,H00203,1,False
T0001395,H00020,2,False
T0001396,H00451,1,False
T0001396,H00095,2,False
T0001396,H00005,3,False
T0001396,H00203,4,False
T0001396,H00121,5,False
T0001397,H00456,1,False
T0001398,H00253,1,False
T0001398,H00030,2,False
T0001398,H00154,3,False
T0001399,H00386,1,False
T0001399,H00212,2,False
T0001399,H00399,3,False
T0001400,H00473,1,False
T0001400,H00337,2,False
T0001400,H00402,3,False
T0001400,H00171,4,False
T0001400,H00278,5,False
T0001402,H00122,1,False
T0001403,H00267,1,False
T0001403,H00344,2,False
T0001404,H00496,1,False
T0001405,H00042,1,False
T0001405,H00084,2,False
T0001405,H00402,3,False
T0001406,H00326,1,False
T0001406,H00073,2,False
T0001407,H00221,1,False
T0001407,H00217,2,False
T0001407,H00176,3,False
T0001408,H00233,1,False
T0001408,H00009,2,False
T0001408,H00042,3,False
T0001408,H00280,4,False
T0001409,H00451,1,False
T0001409,H00351,2,False
T0001409,H00430,3,False
T0001410,H00374,1,False
T0001410,H00215,2,False
T0001410,H00380,3,False
T0001410,H00462,4,False
T0001411,H00169,1,False
T0001411,H00070,2,False
T0001411,H00269,3,False
T0001411,H00147,4,False
T0001412,H00423,1,False
T0001412,H00226,2,False
T0001414,H00494,1,False
T0001415,H00171,1,False
T0001415,H00373,2,False
T0001415,H00332,3,False
T0001415,H00075,4,False
T0001416,H00177,1,False
T0001416,H00487,2,False
T0001416,H00347,3,False
T0001417,H00373,1,False
