USER,TWEET,engagement_type,engaged_at,is_organic
U000678,T0001332,reply,2024-06-29 03:23:55,True
U000683,T0000732,like,2025-04-25 20:05:28,True
U000027,T0004558,like,2024-03-03 19:16:36,True
U000735,T0001040,like,2025-04-15 02:19:35,False
U000573,T0000747,retweet,2024-12-27 11:24:42,True
U000525,T0002970,like,2024-09-28 14:12:40,True
U000841,T0000263,like,2024-03-11 07:14:19,False
U000784,T0002809,retweet,2023-11-18 07:00:46,True
U000483,T0002619,like,2025-08-09 19:42:25,True
U000626,T0000008,like,2022-05-26 05:12:44,True
U000180,T0003507,like,2023-09-26 23:04:24,True
U000179,T0003280,like,2024-01-05 16:47:40,False
U000491,T0002393,like,2023-12-12 16:23:42,True
U000956,T0000950,retweet,2024-09-08 20:37:36,True
U000403,T0003346,like,2022-10-03 08:01:46,False
U000254,T0003351,quote,2022-02-18 22:39:43,True
U000409,T0000542,retweet,2023-07-30 14:58:55,True
U000660,T0001185,like,2022-01-04 05:28:59,False
U000405,T0003969,retweet,2023-04-29 20:37:41,True
U000184,T0002529,like,2022-08-06 23:01:01,False
U000230,T0003725,like,2022-01-19 18:06:02,True
U000497,T0003297,retweet,2023-06-19 16:05:27,False
U000002,T0003558,retweet,2024-02-13 17:20:00,True
U000789,T0000442,like,2024-12-13 11:13:37,True
U000004,T0004522,like,2021-12-19 08:50:21,True
U000111,T0000860,like,2024-04-28 21:06:10,True
U000576,T0000132,like,2024-01-18 17:00:32,True
U000010,T0002401,like,2023-11-30 04:26:09,True
U000347,T0002872,like,2024-08-08 06:37:52,True
U000528,T0000574,reply,2022-04-18 12:52:55,True
U000887,T0000584,quote,2024-11-29 12:25:27,True
U000279,T0001842,like,2023-03-22 12:51:13,True
U000472,T0002638,retweet,2022-08-26 22:36:34,True
U000260,T0000470,like,2025-09-06 15:15:42,True
U000803,T0000847,reply,2024-03-24 13:48:07,True
U000152,T0001461,like,2025-07-01 03:54:33,True
U000263,T0000742,retweet,2023-01-08 11:33:07,True
U000534,T0000959,like,2025-04-07 17:34:24,True
U000405,T0002230,like,2024-07-29 13:19:32,True
U000676,T0003763,quote,2024-12-22 09:34:58,True
U000919,T0001570,retweet,2022-10-19 20:31:52,True
U000751,T0000204,like,2023-04-10 22:53:36,True
U000625,T0000061,like,2025-09-23 09:33:18,True
U000178,T0004858,retweet,2025-11-11 15:51:19,False
U000828,T0003173,like,2024-03-14 17:36:35,True
U000335,T0001384,like,2022-11-21 16:16:36,True
U000398,T0003754,retweet,2024-04-12 14:41:03,True
U000481,T0000088,like,2022-02-11 06:42:28,True
U000159,T0004814,retweet,2025-06-19 01:05:03,True
U000972,T0000674,like,2025-11-22 03:49:00,True
U000453,T0003092,like,2024-07-14 20:26:48,True
U000448,T0002415,like,2022-01-09 06:37:41,True
U000549,T0004083,like,2022-09-18 20:09:12,True
U000531,T0000684,like,2024-02-18 04:21:25,False
U000556,T0001171,like,2023-12-25 15:51:51,False
U000875,T0000564,like,2022-04-09 14:39:32,True
U000539,T0002474,like,2022-06-14 06:14:02,True
U000522,T0002726,reply,2024-12-30 11:46:06,True
U000574,T0004445,like,2023-03-23 08:11:58,False
U000597,T0001359,retweet,2024-08-01 01:25:16,True
U000035,T0003069,reply,2025-01-13 08:33:55,True
U000326,T0004965,reply,2025-08-05 07:21:17,True
U000847,T0002492,reply,2023-03-16 18:46:58,True
U000133,T0000353,like,2025-11-03 10:52:56,True
U000572,T0004706,retweet,2024-11-27 18:50:59,False
U000370,T0001957,like,2025-08-16 02:24:45,True
U000649,T0003225,like,2023-11-02 12:34:16,True
U000176,T0002872,retweet,2023-11-01 09:15:16,True
U000121,T0001584,like,2022-12-22 00:30:31,False
U000763,T0004815,like,2024-03-31 18:12:15,True
U000304,T0003754,like,2025-08-17 12:22:18,True
U000277,T0002938,like,2025-04-13 15:53:36,False
U000423,T0001836,like,2023-10-22 07:29:26,True
U000129,T0003333,like,2023-06-27 01:10:37,False
U000068,T0002784,like,2025-04-13 20:14:36,True
U000193,T0000441,retweet,2023-10-10 05:51:01,True
U000017,T0003402,like,2024-10-17 01:26:45,True
U000175,T0003776,like,2022-10-13 08:23:08,True
U000697,T0004023,quote,2023-02-01 04:08:39,True
U000822,T0001396,reply,2023-10-17 18:13:48,True
U000045,T0001967,like,2023-10-25 13:34:45,True
U000923,T0004769,retweet,2025-11-29 01:31:17,True
U000702,T0004525,retweet,2024-09-22 06:19:18,True
U000089,T0003462,like,2022-03-09 08:21:27,True
U000664,T0004811,reply,2023-02-25 06:41:04,True
U000965,T0000739,like,2023-02-10 23:21:21,True
U000841,T0001261,retweet,2025-06-12 06:09:04,True
U000428,T0000438,like,2023-12-28 16:48:51,True
U000292,T0004139,like,2022-08-23 22:13:45,True
U000893,T0001352,retweet,2021-12-13 07:05:48,True
U000047,T0001779,retweet,2022-04-12 02:59:04,True
U000296,T0002736,retweet,2025-11-26 00:26:03,True
U000959,T0003256,like,2023-06-10 23:18:51,True
U000324,T0003420,like,2024-02-26 13:30:03,True
U000644,T0000042,retweet,2025-09-25 16:43:46,True
U000317,T0004888,like,2023-03-08 09:21:12,True
U000152,T0003389,retweet,2025-06-01 03:21:10,True
U000575,T0000354,like,2023-05-22 07:17:28,True
U000774,T0003705,retweet,2024-08-17 09:22:00,True
U000494,T0002393,like,2022-05-08 02:15:26,False
U000718,T0001863,like,2025-07-17 10:18:40,True
U000761,T0000484,like,2022-10-23 08:55:54,True
U000114,T0002955,like,2022-01-13 10:12:49,True
U000593,T0004382,like,2024-04-20 08:07:09,True
U000016,T0002442,like,2023-01-19 04:33:29,True
U000985,T0001280,retweet,2025-02-11 01:48:11,False
U000814,T0002665,like,2024-01-11 17:07:53,True
U000583,T0000114,reply,2023-06-29 22:05:41,True
U000205,T0003437,quote,2023-05-24 03:27:05,True
U000675,T0000850,like,2023-11-18 10:05:05,True
U000328,T0002132,quote,2025-03-17 23:33:52,True
U000778,T0000263,like,2023-05-09 14:19:42,False
U000682,T0002030,retweet,2022-03-09 10:39:42,True
U000003,T0003123,reply,2022-03-31 21:34:59,True
U000034,T0003218,like,2023-12-24 21:17:42,True
U001000,T0003297,like,2022-02-09 07:38:24,False
U000425,T0000707,retweet,2024-12-19 09:40:52,True
U000850,T0004414,like,2023-06-18 15:43:10,True
U000690,T0000088,like,2024-10-06 10:29:37,True
U000306,T0003998,like,2023-01-19 17:23:42,True
U000099,T0002401,like,2025-08-15 19:56:36,True
U000253,T0003809,like,2022-07-04 14:30:38,True
U000574,T0001860,like,2024-08-14 23:59:41,True
U000119,T0003789,quote,2023-12-06 15:30:41,True
U000137,T0002191,retweet,2022-09-08 07:54:50,True
U000636,T0001471,like,2025-06-12 21:48:59,False
U000509,T0002077,like,2025-06-03 12:46:38,True
U000023,T0004318,retweet,2023-05-05 15:00:59,True
U000716,T0000383,retweet,2024-08-06 08:44:38,True
U000742,T0002707,retweet,2025-02-28 03:57:21,True
U000737,T0003820,like,2022-10-06 19:54:39,False
U000191,T0001832,like,2022-05-18 01:23:28,False
U000617,T0000126,like,2025-11-18 01:24:15,True
U000971,T0001453,retweet,2022-03-12 20:06:06,True
U000684,T0000485,like,2023-04-30 02:07:12,True
U000820,T0003366,like,2024-12-02 06:59:29,True
U000275,T0000268,like,2024-01-03 13:14:10,True
U000988,T0000593,retweet,2023-03-15 13:17:16,True
U000011,T0001126,like,2022-05-04 08:49:10,True
U000921,T0002419,retweet,2023-05-20 21:44:59,True
U000442,T0004323,like,2023-10-26 00:17:30,False
U000190,T0004449,like,2025-09-01 00:25:39,True
U000298,T0001599,like,2024-01-20 13:42:33,True
U000065,T0004927,like,2023-09-13 20:37:40,True
U000065,T0003672,retweet,2025-06-12 16:27:22,True
U000748,T0003825,like,2024-07-03 18:02:42,True
U000024,T0004351,reply,2024-03-17 07:09:43,True
U000639,T0003042,reply,2024-01-21 00:36:21,False
U000781,T0003558,like,2024-03-06 09:52:49,True
U000771,T0001966,like,2023-05-24 05:29:26,True
U000929,T0004965,like,2022-04-05 03:03:55,False
U000493,T0001489,like,2024-05-05 19:26:11,True
U000298,T0000389,like,2024-07-05 04:19:53,True
U000019,T0003389,like,2024-01-09 14:28:37,True
U000450,T0001172,like,2023-07-09 13:21:01,False
U000736,T0003950,retweet,2022-05-08 03:27:22,True
U000106,T0001670,like,2023-10-17 07:49:26,True
U000019,T0004191,like,2024-07-15 01:47:32,True
U000463,T0000621,reply,2022-08-31 05:02:17,True
U000256,T0000792,like,2022-11-05 22:10:39,True
U000654,T0002271,like,2025-10-15 03:01:33,True
U000989,T0003896,like,2024-08-22 09:58:49,True
U000460,T0000034,like,2023-01-14 14:15:09,True
U000391,T0001483,retweet,2022-01-22 11:55:10,True
U000432,T0002619,like,2024-11-30 00:26:34,True
U000787,T0001663,like,2024-07-10 06:50:13,True
U000374,T0004473,like,2022-01-29 12:25:26,True
U000314,T0002324,quote,2024-06-27 04:57:49,True
U000739,T0001447,reply,2024-10-16 17:06:15,True
U000346,T0001056,like,2023-05-27 13:40:50,True
U000899,T0002587,like,2024-05-14 02:41:32,True
U000407,T0000901,like,2025-04-08 16:18:23,False
U000818,T0004484,like,2023-03-02 20:10:28,True
U000273,T0004299,quote,2021-12-11 01:45:54,True
U000215,T0003307,like,2023-06-07 20:03:45,False
U000455,T0004223,like,2022-12-01 01:43:44,True
U000206,T0003845,reply,2024-06-05 23:42:23,True
U000089,T0000105,like,2025-10-06 07:48:37,True
U000725,T0004803,like,2025-05-01 15:25:19,True
U000622,T0001842,quote,2022-06-07 02:12:21,True
U000576,T0002988,retweet,2024-10-21 13:40:21,True
U000054,T0003256,retweet,2025-09-19 05:25:02,True
U000369,T0003955,like,2025-05-11 15:05:43,True
U000854,T0002239,like,2025-07-09 04:05:03,True
U000720,T0004125,reply,2024-11-20 18:38:51,True
U000655,T0002499,like,2025-11-16 14:13:18,True
U000897,T0000561,like,2025-04-27 11:56:03,True
U000375,T0000354,like,2021-12-22 05:45:08,True
U000086,T0002365,like,2023-08-17 03:38:40,False
U000052,T0004191,like,2025-05-29 08:41:07,False
U000214,T0001366,like,2022-06-07 09:06:21,True
U000828,T0003495,retweet,2022-09-23 02:48:50,True
U000159,T0004118,like,2022-05-16 07:32:29,True
U000998,T0002375,like,2022-04-13 04:57:33,True
U000352,T0004792,like,2025-02-16 11:22:45,True
U000184,T0002556,like,2021-12-06 10:05:36,True
U000832,T0002833,like,2022-05-08 08:25:10,True
U000957,T0000543,like,2022-01-12 17:00:33,True
U000001,T0000327,retweet,2024-01-18 06:58:01,True
U000290,T0001219,retweet,2022-03-15 15:53:41,True
U000768,T0004977,like,2025-11-25 01:26:02,True
U000515,T0002742,like,2022-04-18 15:56:58,True
U000261,T0000984,like,2023-06-16 19:59:38,True
U000930,T0004478,quote,2023-06-20 10:09:18,False
U000695,T0004186,like,2025-01-17 08:37:26,True
U000608,T0003621,like,2024-10-28 22:26:58,True
U000518,T0003460,like,2022-01-10 15:53:03,True
U000761,T0002643,retweet,2024-09-14 23:41:14,True
U000342,T0000449,retweet,2024-07-15 07:53:59,True
U000175,T0004532,like,2023-03-31 20:18:06,True
U000887,T0002378,like,2023-07-15 02:38:08,False
U000370,T0003493,like,2025-09-06 19:23:24,False
U000029,T0002714,like,2025-11-11 07:07:29,True
U000118,T0000670,like,2022-05-29 15:20:28,True
U000979,T0003965,like,2021-12-03 22:22:21,False
U000564,T0000704,retweet,2023-05-27 16:39:21,True
U000603,T0003626,like,2025-04-23 11:18:33,True
U000377,T0003798,like,2024-02-23 17:00:25,True
U000493,T0000677,like,2024-10-18 17:07:22,True
U000355,T0003835,reply,2022-01-30 07:15:16,True
U000289,T0000424,like,2024-05-22 16:22:02,True
U000628,T0003277,like,2024-04-24 04:01:42,True
U000118,T0000373,retweet,2025-02-15 11:38:16,False
U000897,T0000353,like,2022-03-28 09:50:46,True
U000337,T0002128,reply,2024-02-11 04:07:42,True
U000560,T0002809,retweet,2025-03-12 11:11:03,True
U000890,T0002359,like,2022-02-12 17:42:58,True
U000024,T0000730,like,2022-11-18 11:21:21,True
U000915,T0000548,retweet,2022-06-07 02:43:23,True
U000138,T0003291,reply,2025-04-04 18:52:56,True
U000225,T0000341,retweet,2025-03-19 11:51:26,True
U000387,T0001860,like,2024-07-26 07:52:31,False
U000435,T0000895,like,2024-07-21 00:40:59,False
U000413,T0004056,retweet,2024-01-04 02:13:25,True
U000987,T0004596,like,2022-05-17 17:58:47,True
U000222,T0001851,like,2023-02-12 09:15:45,True
U000560,T0000316,like,2022-10-05 17:59:43,True
U000847,T0004734,like,2024-05-28 12:32:37,True
U000911,T0004734,like,2023-05-27 04:36:31,True
U000869,T0000627,like,2022-06-16 00:05:58,True
U000041,T0000988,like,2022-02-28 00:26:14,True
U000074,T0001372,like,2024-10-29 20:20:27,True
U000741,T0000420,like,2024-04-17 23:47:09,False
U000031,T0004254,reply,2024-10-31 18:40:46,True
U000887,T0001130,like,2024-10-31 07:46:26,True
U000260,T0003848,like,2022-07-10 14:56:22,False
U000961,T0003975,retweet,2025-09-07 04:37:19,True
U000259,T0003969,quote,2023-09-21 22:58:02,True
U000709,T0003304,quote,2025-04-05 04:10:53,True
U000143,T0001503,retweet,2022-05-24 19:02:01,True
U000149,T0001796,reply,2023-08-20 11:58:22,True
U000484,T0002436,retweet,2022-10-12 14:12:02,True
U000613,T0001943,retweet,2022-12-25 19:35:37,True
U000625,T0004966,reply,2024-06-20 19:07:24,True
U000161,T0002142,like,2024-10-23 20:58:53,True
U000898,T0001370,quote,2025-07-16 13:32:28,True
U000610,T0002545,retweet,2025-04-06 04:28:56,False
U000687,T0000014,like,2023-03-04 15:17:15,False
U000803,T0001022,reply,2024-02-04 04:09:52,True
U000517,T0003845,reply,2024-08-29 16:18:50,True
U000861,T0001951,like,2024-07-16 08:19:52,True
U000922,T0001067,like,2024-02-27 22:43:05,True
U000848,T0002638,quote,2025-03-20 12:09:43,True
U000232,T0002949,like,2022-03-31 04:21:14,True
U000132,T0004866,like,2024-01-07 06:33:13,True
U000973,T0004774,reply,2025-01-09 11:27:00,True
U000284,T0002414,like,2025-06-01 05:03:28,True
U000104,T0004529,like,2025-01-17 00:15:15,False
U000943,T0003072,retweet,2024-01-15 00:46:11,True
U000427,T0003883,like,2023-07-31 02:12:28,True
U000064,T0001863,like,2023-02-02 18:35:32,True
U000504,T0004473,like,2023-04-30 00:20:12,True
U000263,T0004558,reply,2025-07-11 15:44:50,True
U000370,T0000116,retweet,2024-06-12 11:55:31,True
U000662,T0000662,reply,2024-05-14 02:11:09,False
U000084,T0000930,like,2024-02-09 05:18:28,False
U000645,T0001126,like,2025-08-16 23:50:13,True
U000178,T0001124,like,2023-06-08 04:00:28,True
U000883,T0001954,like,2024-04-29 22:22:38,True
U000159,T0002819,reply,2023-11-21 02:13:31,True
U000329,T0000901,reply,2023-06-11 02:02:44,True
U000015,T0004231,like,2023-07-20 18:16:53,True
U000113,T0001388,retweet,2023-09-07 09:40:20,True
U000455,T0004052,like,2024-12-25 01:40:13,True
U000710,T0001360,retweet,2023-09-03 02:10:32,True
U000924,T0004247,quote,2021-12-06 18:07:55,True
U000682,T0000227,like,2023-07-16 08:27:01,False
U000290,T0003481,like,2025-11-25 01:51:53,True
U000603,T0002541,like,2025-07-01 02:01:07,True
U000018,T0001851,like,2023-07-05 14:01:30,True
U000532,T0002587,retweet,2022-07-30 10:39:57,True
U000697,T0001602,reply,2025-10-11 12:28:15,True
U000653,T0004299,retweet,2025-01-16 20:00:18,True
U000667,T0002024,reply,2025-08-22 11:36:39,True
U000976,T0002600,retweet,2024-09-09 04:41:00,False
U000071,T0003491,retweet,2024-07-17 07:47:24,True
U000404,T0003173,retweet,2024-11-13 08:45:28,True
U000182,T0004060,retweet,2023-06-06 17:59:55,True
U000428,T0000174,like,2025-07-22 10:16:37,False
U000440,T0003792,quote,2025-06-06 12:49:31,True
U000992,T0003462,like,2025-07-18 21:53:02,True
U000855,T0004811,like,2023-02-20 02:38:13,True
U000747,T0003174,quote,2025-10-07 18:53:17,False
U000621,T0003109,like,2022-03-19 07:16:56,True
U000944,T0003848,reply,2022-09-10 00:23:18,True
U000305,T0003856,retweet,2023-04-30 01:22:59,True
U000108,T0004247,like,2022-02-16 11:52:30,True
U000639,T0004648,reply,2025-02-07 23:59:34,True
U000019,T0002619,quote,2025-07-04 21:20:15,True
U000321,T0004807,like,2024-10-05 03:43:31,True
U000367,T0000183,like,2025-04-24 09:36:44,False
U000006,T0003081,like,2025-08-26 14:37:32,True
U000308,T0002991,like,2025-12-01 19:53:05,True
U000880,T0002085,retweet,2021-12-23 08:15:22,True
U000971,T0000629,like,2022-06-13 12:08:42,True
U000745,T0002077,quote,2023-10-24 15:38:27,True
U000882,T0001738,like,2024-04-27 22:16:02,True
U000446,T0003994,reply,2024-09-27 08:11:25,True
U000371,T0002009,retweet,2025-02-06 19:31:45,True
U000467,T0004790,retweet,2024-05-30 03:27:05,True
U000687,T0002393,retweet,2024-12-31 04:27:00,True
U000866,T0001980,retweet,2023-02-08 11:00:56,False
U000727,T0003998,like,2025-06-21 18:24:33,True
U000993,T0001240,retweet,2025-09-20 16:02:18,True
U000992,T0001570,retweet,2021-12-14 07:10:05,True
U000624,T0002179,like,2022-08-31 13:15:55,False
U000685,T0000401,retweet,2025-10-02 03:40:09,True
U000616,T0002316,like,2024-02-04 23:59:56,True
U000324,T0002638,like,2025-05-14 02:55:03,True
U000734,T0004254,like,2023-03-18 13:51:39,False
U000944,T0002556,like,2024-09-22 06:56:00,True
U000929,T0001268,like,2024-01-09 03:05:37,True
U000175,T0003280,like,2025-02-25 15:41:37,True
U000947,T0001108,retweet,2024-06-01 12:02:58,True
U000536,T0003977,like,2025-08-15 01:05:36,True
U000957,T0000861,retweet,2024-02-27 13:18:29,False
U000733,T0002991,like,2025-05-13 21:38:46,True
U000928,T0000850,like,2022-11-02 19:14:50,True
U000446,T0002412,like,2023-07-02 13:59:50,False
U000102,T0001085,like,2024-08-05 06:43:02,True
U000501,T0002398,retweet,2024-08-28 08:03:21,True
U000279,T0003747,like,2022-07-12 05:18:38,True
U000111,T0001966,retweet,2023-12-17 17:20:46,True
U000282,T0003123,like,2023-04-16 07:55:02,True
U000808,T0003218,retweet,2025-09-05 13:47:39,True
U000758,T0003876,reply,2025-03-15 08:58:31,True
U000738,T0001250,like,2024-05-03 02:49:13,True
U000389,T0004558,retweet,2024-05-07 00:05:53,True
U000618,T0001024,like,2023-11-24 13:55:09,False
U000783,T0001718,like,2022-06-12 23:10:16,False
U000017,T0002319,like,2024-04-14 11:40:26,True
U000343,T0003088,like,2023-12-27 04:12:07,True
U000232,T0001503,like,2022-05-05 00:14:56,True
U000422,T0000641,like,2022-10-23 15:59:20,True
U000332,T0004917,like,2024-12-01 12:18:56,True
U000113,T0003119,retweet,2024-05-10 10:59:30,True
U000534,T0000369,retweet,2022-10-31 12:39:48,True
U000533,T0004414,like,2022-07-24 07:57:57,True
U000273,T0002541,like,2024-11-30 12:18:40,False
U000808,T0004003,retweet,2022-07-27 07:15:44,True
U000861,T0004917,like,2024-06-08 23:19:33,True
U000569,T0003919,like,2023-07-05 10:30:37,True
U000565,T0001549,like,2024-09-07 07:30:17,True
U000147,T0003456,reply,2024-02-29 01:33:01,True
U000171,T0001963,retweet,2025-07-29 11:12:22,True
U000108,T0003495,like,2024-12-26 11:46:52,True
U000143,T0000665,like,2025-02-06 18:48:00,True
U000117,T0000750,like,2022-09-13 17:36:47,True
U000352,T0001792,like,2025-08-18 00:24:30,True
U000826,T0001711,like,2025-05-08 04:34:13,True
U000417,T0004128,like,2024-04-14 06:17:53,True
U000342,T0003957,retweet,2024-01-20 10:07:51,True
U000192,T0002373,like,2025-06-12 12:46:18,True
U000339,T0001759,like,2024-01-31 08:26:01,False
U000908,T0000838,retweet,2025-09-11 11:13:06,True
U000756,T0002058,like,2024-03-24 21:24:46,True
U000438,T0000125,like,2022-02-15 09:44:37,True
U000782,T0002310,like,2022-07-24 20:09:43,True
U000778,T0001842,like,2023-03-25 03:57:22,True
U000710,T0001796,like,2023-05-17 06:27:36,False
U000181,T0001708,like,2024-12-31 17:00:24,False
U000102,T0003692,like,2022-11-25 17:19:56,True
U000617,T0000053,reply,2024-12-22 02:50:09,True
U000846,T0001024,like,2022-01-11 16:08:48,True
U000181,T0000727,like,2024-12-20 11:51:10,True
U000271,T0004223,like,2023-04-16 05:46:08,True
U000567,T0004172,like,2023-08-27 19:59:21,False
U000927,T0001321,like,2024-11-30 23:24:27,True
U000866,T0003297,like,2023-10-21 02:13:23,True
U000697,T0001550,like,2024-04-28 06:19:20,True
U000862,T0001704,reply,2023-10-23 04:33:04,True
U000341,T0000013,retweet,2022-10-09 04:01:48,False
U000433,T0003056,like,2022-09-06 07:22:35,True
U000155,T0003534,like,2025-03-09 02:39:47,True
U000464,T0002666,like,2024-05-28 13:01:13,True
U000655,T0001163,retweet,2025-07-25 15:20:51,True
U000492,T0004939,retweet,2022-09-03 21:47:57,True
U000475,T0004011,like,2024-05-31 04:06:11,True
U000993,T0003152,like,2022-10-29 08:13:05,True
U000053,T0002210,retweet,2022-04-13 23:21:52,True
U000182,T0004159,like,2024-01-14 06:27:23,True
U000373,T0004791,like,2025-02-13 05:22:02,True
U000185,T0001360,retweet,2025-04-12 22:54:17,True
U000264,T0001040,retweet,2023-08-15 21:54:37,True
U000359,T0000627,retweet,2025-08-26 17:53:34,True
U000446,T0003429,like,2024-05-16 21:48:47,True
U000439,T0003384,reply,2025-06-26 21:40:40,True
U000614,T0003645,reply,2023-10-30 21:19:35,True
U000176,T0001980,like,2022-02-23 12:50:42,True
U000072,T0001250,retweet,2023-01-30 07:50:59,True
U000283,T0001152,retweet,2022-07-24 02:19:41,True
U000864,T0004481,like,2024-04-08 02:20:45,True
U000219,T0000449,quote,2023-09-14 05:13:53,True
